date,open,high,low,close,volume,barCount,wap
2026-03-18 19:30:00+00:00,6638.1,6640.69,6635.49,6639.85,0,288,0.0
2026-03-18 19:35:00+00:00,6639.64,6639.76,6633.2,6634.24,0,287,0.0
2026-03-18 19:40:00+00:00,6634.16,6635.02,6626.9,6628.88,0,291,0.0
2026-03-18 19:45:00+00:00,6628.98,6630.01,6625.12,6627.34,0,287,0.0
2026-03-18 19:50:00+00:00,6627.33,6631.84,6627.33,6629.34,0,295,0.0
2026-03-18 19:55:00+00:00,6629.36,6629.73,6621.66,6624.38,0,291,0.0
2026-03-19 13:30:00+00:00,6583.12,6583.12,6557.82,6567.98,0,294,0.0
2026-03-19 13:35:00+00:00,6568.24,6573.35,6561.24,6569.48,0,298,0.0
2026-03-19 13:40:00+00:00,6569.67,6583.12,6568.74,6581.05,0,297,0.0
2026-03-19 13:45:00+00:00,6580.99,6586.07,6574.55,6586.07,0,298,0.0
2026-03-19 13:50:00+00:00,6586.28,6596.67,6584.86,6596.01,0,291,0.0
2026-03-19 13:55:00+00:00,6595.98,6595.98,6586.58,6593.62,0,297,0.0
2026-03-19 14:00:00+00:00,6594.14,6598.94,6590.74,6590.82,0,294,0.0
2026-03-19 14:05:00+00:00,6591.42,6596.81,6589.25,6589.87,0,292,0.0
2026-03-19 14:10:00+00:00,6590.52,6602.72,6588.6,6589.97,0,292,0.0
2026-03-19 14:15:00+00:00,6589.89,6591.43,6581.21,6584.45,0,298,0.0
2026-03-19 14:20:00+00:00,6584.56,6588.84,6576.12,6576.93,0,297,0.0
2026-03-19 14:25:00+00:00,6576.94,6579.46,6569.34,6571.64,0,295,0.0
2026-03-19 14:30:00+00:00,6571.63,6592.92,6571.11,6592.78,0,296,0.0
2026-03-19 14:35:00+00:00,6592.67,6598.0,6579.93,6582.48,0,294,0.0
2026-03-19 14:40:00+00:00,6582.28,6590.7,6581.57,6583.27,0,297,0.0
2026-03-19 14:45:00+00:00,6583.08,6587.1,6579.96,6587.1,0,293,0.0
2026-03-19 14:50:00+00:00,6587.77,6591.83,6584.23,6585.55,0,296,0.0
2026-03-19 14:55:00+00:00,6586.14,6591.48,6582.01,6587.15,0,296,0.0
2026-03-19 15:00:00+00:00,6586.49,6593.16,6583.96,6593.16,0,294,0.0
2026-03-19 15:05:00+00:00,6593.38,6604.93,6592.43,6596.78,0,292,0.0
2026-03-19 15:10:00+00:00,6596.64,6601.78,6595.42,6601.48,0,296,0.0
2026-03-19 15:15:00+00:00,6601.8,6604.4,6589.25,6589.51,0,287,0.0
2026-03-19 15:20:00+00:00,6589.69,6591.48,6583.37,6583.57,0,289,0.0
2026-03-19 15:25:00+00:00,6583.55,6587.31,6580.8,6585.89,0,286,0.0
2026-03-19 15:30:00+00:00,6585.75,6585.75,6576.28,6576.28,0,294,0.0
2026-03-19 15:35:00+00:00,6576.21,6579.06,6572.16,6575.69,0,293,0.0
2026-03-19 15:40:00+00:00,6576.37,6580.01,6573.79,6573.9,0,286,0.0
2026-03-19 15:45:00+00:00,6573.82,6579.94,6570.73,6578.56,0,296,0.0
2026-03-19 15:50:00+00:00,6578.44,6579.71,6574.89,6575.24,0,291,0.0
2026-03-19 15:55:00+00:00,6575.14,6586.85,6575.14,6586.7,0,293,0.0
2026-03-19 16:00:00+00:00,6586.81,6596.99,6583.25,6591.67,0,293,0.0
2026-03-19 16:05:00+00:00,6591.76,6598.17,6590.82,6593.2,0,290,0.0
2026-03-19 16:10:00+00:00,6593.24,6593.36,6585.11,6585.89,0,295,0.0
2026-03-19 16:15:00+00:00,6586.06,6588.3,6582.43,6584.27,0,290,0.0
2026-03-19 16:20:00+00:00,6584.22,6586.66,6580.2,6583.35,0,287,0.0
2026-03-19 16:25:00+00:00,6583.55,6588.95,6582.93,6588.43,0,292,0.0
2026-03-19 16:30:00+00:00,6588.02,6589.25,6583.63,6587.09,0,291,0.0
2026-03-19 16:35:00+00:00,6587.18,6588.64,6581.65,6588.33,0,288,0.0
2026-03-19 16:40:00+00:00,6588.41,6594.92,6587.47,6590.39,0,293,0.0
2026-03-19 16:45:00+00:00,6590.3,6590.89,6583.69,6584.54,0,285,0.0
2026-03-19 16:50:00+00:00,6584.48,6584.54,6574.85,6578.95,0,286,0.0
2026-03-19 16:55:00+00:00,6578.88,6580.87,6576.41,6580.24,0,283,0.0
2026-03-19 17:00:00+00:00,6580.17,6581.13,6574.01,6574.01,0,281,0.0
2026-03-19 17:05:00+00:00,6573.9,6575.22,6565.53,6566.4,0,286,0.0
2026-03-19 17:10:00+00:00,6566.39,6570.14,6564.68,6566.49,0,286,0.0
2026-03-19 17:15:00+00:00,6566.48,6577.05,6565.38,6576.87,0,289,0.0
2026-03-19 17:20:00+00:00,6576.93,6583.02,6574.32,6580.19,0,284,0.0
2026-03-19 17:25:00+00:00,6580.2,6582.98,6578.47,6579.66,0,290,0.0
2026-03-19 17:30:00+00:00,6579.57,6582.81,6575.23,6576.52,0,286,0.0
2026-03-19 17:35:00+00:00,6576.3,6576.63,6571.89,6571.89,0,281,0.0
2026-03-19 17:40:00+00:00,6571.83,6575.22,6570.17,6573.54,0,287,0.0
2026-03-19 17:45:00+00:00,6573.55,6576.41,6571.9,6575.29,0,282,0.0
2026-03-19 17:50:00+00:00,6575.36,6586.63,6575.24,6585.83,0,292,0.0
2026-03-19 17:55:00+00:00,6585.71,6585.71,6580.29,6580.89,0,282,0.0
2026-03-19 18:00:00+00:00,6580.75,6580.89,6575.12,6575.76,0,286,0.0
2026-03-19 18:05:00+00:00,6575.7,6582.37,6575.36,6580.62,0,291,0.0
2026-03-19 18:10:00+00:00,6580.72,6593.64,6580.72,6591.71,0,289,0.0
2026-03-19 18:15:00+00:00,6591.65,6592.8,6585.79,6589.46,0,290,0.0
2026-03-19 18:20:00+00:00,6589.53,6590.77,6585.38,6586.59,0,287,0.0
2026-03-19 18:25:00+00:00,6586.53,6587.22,6580.35,6580.35,0,281,0.0
2026-03-19 18:30:00+00:00,6580.12,6580.9,6577.02,6579.25,0,280,0.0
2026-03-19 18:35:00+00:00,6579.57,6581.29,6574.22,6576.12,0,289,0.0
2026-03-19 18:40:00+00:00,6576.09,6576.82,6572.19,6573.31,0,284,0.0
2026-03-19 18:45:00+00:00,6573.21,6576.12,6572.37,6574.72,0,289,0.0
2026-03-19 18:50:00+00:00,6574.81,6578.27,6571.85,6578.09,0,289,0.0
2026-03-19 18:55:00+00:00,6578.12,6595.47,6577.18,6592.55,0,290,0.0
2026-03-19 19:00:00+00:00,6592.81,6614.46,6592.64,6611.94,0,294,0.0
2026-03-19 19:05:00+00:00,6612.17,6636.74,6612.17,6626.81,0,297,0.0
2026-03-19 19:10:00+00:00,6626.28,6634.34,6616.12,6626.9,0,296,0.0
2026-03-19 19:15:00+00:00,6626.84,6630.03,6620.86,6627.73,0,297,0.0
2026-03-19 19:20:00+00:00,6627.09,6627.24,6613.89,6615.88,0,289,0.0
2026-03-19 19:25:00+00:00,6615.48,6615.48,6605.83,6610.45,0,295,0.0
2026-03-19 19:30:00+00:00,6610.6,6615.04,6606.93,6608.48,0,292,0.0
2026-03-19 19:35:00+00:00,6608.13,6611.58,6599.32,6611.58,0,294,0.0
2026-03-19 19:40:00+00:00,6611.6,6614.15,6608.16,6611.07,0,293,0.0
2026-03-19 19:45:00+00:00,6611.08,6612.71,6606.85,6608.13,0,293,0.0
2026-03-19 19:50:00+00:00,6608.07,6609.68,6603.88,6605.61,0,294,0.0
2026-03-19 19:55:00+00:00,6605.49,6610.46,6604.76,6606.2,0,295,0.0
2026-03-20 13:30:00+00:00,6594.66,6594.66,6576.97,6578.36,0,297,0.0
2026-03-20 13:35:00+00:00,6578.61,6581.91,6574.19,6575.57,0,293,0.0
2026-03-20 13:40:00+00:00,6575.61,6589.44,6574.56,6589.3,0,295,0.0
2026-03-20 13:45:00+00:00,6589.32,6593.2,6581.61,6582.62,0,296,0.0
2026-03-20 13:50:00+00:00,6582.77,6582.77,6566.72,6572.22,0,295,0.0
2026-03-20 13:55:00+00:00,6572.06,6572.93,6556.78,6558.76,0,293,0.0
2026-03-20 14:00:00+00:00,6558.46,6561.55,6552.04,6557.56,0,298,0.0
2026-03-20 14:05:00+00:00,6557.21,6563.53,6552.2,6555.36,0,293,0.0
2026-03-20 14:10:00+00:00,6555.1,6558.59,6540.82,6542.92,0,293,0.0
2026-03-20 14:15:00+00:00,6543.05,6551.02,6542.12,6547.9,0,296,0.0
2026-03-20 14:20:00+00:00,6547.93,6549.26,6541.73,6547.43,0,295,0.0
2026-03-20 14:25:00+00:00,6547.19,6548.28,6542.75,6545.5,0,294,0.0
2026-03-20 14:30:00+00:00,6545.24,6558.16,6545.24,6558.16,0,293,0.0
2026-03-20 14:35:00+00:00,6558.24,6560.72,6546.74,6552.42,0,296,0.0
2026-03-20 14:40:00+00:00,6552.17,6553.97,6549.33,6550.76,0,296,0.0
2026-03-20 14:45:00+00:00,6550.61,6554.35,6549.04,6553.9,0,296,0.0
2026-03-20 14:50:00+00:00,6554.01,6554.6,6538.45,6539.0,0,287,0.0
2026-03-20 14:55:00+00:00,6539.1,6552.34,6539.1,6547.81,0,294,0.0
2026-03-20 15:00:00+00:00,6547.51,6556.29,6543.58,6546.3,0,294,0.0
2026-03-20 15:05:00+00:00,6546.61,6550.85,6543.66,6548.77,0,288,0.0
2026-03-20 15:10:00+00:00,6548.71,6557.94,6548.28,6557.18,0,293,0.0
2026-03-20 15:15:00+00:00,6557.4,6557.72,6547.56,6547.93,0,292,0.0
2026-03-20 15:20:00+00:00,6547.75,6566.31,6545.58,6551.51,0,291,0.0
2026-03-20 15:25:00+00:00,6551.22,6552.34,6541.94,6545.82,0,287,0.0
2026-03-20 15:30:00+00:00,6545.83,6553.19,6544.35,6551.62,0,297,0.0
2026-03-20 15:35:00+00:00,6551.91,6553.99,6547.1,6550.16,0,293,0.0
2026-03-20 15:40:00+00:00,6549.75,6553.95,6547.23,6552.1,0,286,0.0
2026-03-20 15:45:00+00:00,6552.3,6553.14,6547.13,6551.56,0,290,0.0
2026-03-20 15:50:00+00:00,6551.4,6555.11,6547.33,6555.08,0,287,0.0
2026-03-20 15:55:00+00:00,6555.17,6557.81,6552.17,6555.89,0,289,0.0
2026-03-20 16:00:00+00:00,6555.93,6564.25,6554.56,6562.7,0,293,0.0
2026-03-20 16:05:00+00:00,6562.66,6562.66,6555.25,6558.12,0,287,0.0
2026-03-20 16:10:00+00:00,6558.03,6562.25,6557.58,6559.91,0,291,0.0
2026-03-20 16:15:00+00:00,6559.99,6564.03,6555.66,6564.03,0,290,0.0
2026-03-20 16:20:00+00:00,6564.0,6565.6,6561.59,6562.5,0,286,0.0
2026-03-20 16:25:00+00:00,6562.45,6562.62,6556.33,6557.28,0,292,0.0
2026-03-20 16:30:00+00:00,6557.08,6557.18,6546.31,6552.2,0,290,0.0
2026-03-20 16:35:00+00:00,6552.13,6554.05,6548.13,6550.67,0,282,0.0
2026-03-20 16:40:00+00:00,6550.51,6553.47,6549.69,6551.4,0,293,0.0
2026-03-20 16:45:00+00:00,6551.42,6551.93,6546.93,6550.18,0,286,0.0
2026-03-20 16:50:00+00:00,6550.11,6552.59,6545.96,6551.61,0,288,0.0
2026-03-20 16:55:00+00:00,6551.62,6559.13,6551.33,6553.57,0,289,0.0
2026-03-20 17:00:00+00:00,6553.43,6557.68,6553.43,6557.51,0,289,0.0
2026-03-20 17:05:00+00:00,6557.35,6557.95,6544.74,6554.42,0,288,0.0
2026-03-20 17:10:00+00:00,6554.41,6556.28,6549.18,6549.65,0,290,0.0
2026-03-20 17:15:00+00:00,6549.61,6551.46,6546.95,6548.06,0,291,0.0
2026-03-20 17:20:00+00:00,6548.05,6552.84,6547.23,6549.95,0,289,0.0
2026-03-20 17:25:00+00:00,6549.88,6550.25,6546.3,6547.62,0,284,0.0
2026-03-20 17:30:00+00:00,6547.63,6548.88,6539.69,6540.59,0,286,0.0
2026-03-20 17:35:00+00:00,6540.62,6543.38,6533.06,6540.49,0,289,0.0
2026-03-20 17:40:00+00:00,6540.46,6542.8,6535.97,6536.85,0,290,0.0
2026-03-20 17:45:00+00:00,6537.0,6537.87,6532.25,6534.09,0,288,0.0
2026-03-20 17:50:00+00:00,6533.95,6540.4,6532.98,6539.22,0,291,0.0
2026-03-20 17:55:00+00:00,6539.25,6542.25,6538.6,6540.34,0,291,0.0
2026-03-20 18:00:00+00:00,6540.26,6542.41,6534.32,6534.32,0,289,0.0
2026-03-20 18:05:00+00:00,6534.35,6537.46,6532.14,6534.83,0,285,0.0
2026-03-20 18:10:00+00:00,6534.66,6534.66,6529.93,6531.96,0,287,0.0
2026-03-20 18:15:00+00:00,6531.94,6532.95,6527.78,6529.97,0,291,0.0
2026-03-20 18:20:00+00:00,6530.38,6532.1,6513.47,6515.04,0,292,0.0
2026-03-20 18:25:00+00:00,6515.35,6523.24,6515.35,6519.88,0,290,0.0
2026-03-20 18:30:00+00:00,6520.03,6521.53,6515.3,6515.76,0,288,0.0
2026-03-20 18:35:00+00:00,6515.7,6516.21,6507.93,6509.33,0,289,0.0
2026-03-20 18:40:00+00:00,6509.42,6512.01,6506.51,6507.28,0,293,0.0
2026-03-20 18:45:00+00:00,6507.43,6509.28,6503.73,6505.13,0,288,0.0
2026-03-20 18:50:00+00:00,6505.15,6507.61,6502.95,6505.44,0,285,0.0
2026-03-20 18:55:00+00:00,6505.48,6507.17,6502.18,6506.07,0,292,0.0
2026-03-20 19:00:00+00:00,6506.19,6511.76,6506.19,6506.98,0,295,0.0
2026-03-20 19:05:00+00:00,6507.24,6507.75,6502.08,6505.27,0,290,0.0
2026-03-20 19:10:00+00:00,6505.21,6505.38,6499.32,6503.62,0,284,0.0
2026-03-20 19:15:00+00:00,6503.43,6505.69,6501.83,6505.69,0,293,0.0
2026-03-20 19:20:00+00:00,6505.72,6505.72,6494.23,6494.59,0,296,0.0
2026-03-20 19:25:00+00:00,6494.76,6498.34,6494.03,6496.68,0,292,0.0
2026-03-20 19:30:00+00:00,6496.71,6499.15,6487.11,6487.46,0,290,0.0
2026-03-20 19:35:00+00:00,6487.55,6488.56,6473.52,6480.71,0,292,0.0
2026-03-20 19:40:00+00:00,6481.07,6495.25,6480.14,6494.68,0,294,0.0
2026-03-20 19:45:00+00:00,6494.58,6494.58,6484.49,6485.58,0,294,0.0
2026-03-20 19:50:00+00:00,6485.73,6504.71,6484.99,6504.52,0,297,0.0
2026-03-20 19:55:00+00:00,6504.36,6509.0,6504.36,6508.32,0,297,0.0
2026-03-23 13:30:00+00:00,6574.96,6603.58,6574.96,6592.17,0,297,0.0
2026-03-23 13:35:00+00:00,6592.59,6606.47,6587.93,6606.47,0,300,0.0
2026-03-23 13:40:00+00:00,6607.33,6609.41,6596.2,6608.29,0,120,0.0
