date,open,high,low,close,volume,barCount,wap
2024-04-15 00:00:00+00:00,5149.67,5168.43,5052.47,5061.82,0,22319,0.0
2024-04-16 00:00:00+00:00,5064.59,5079.84,5039.83,5051.41,0,22426,0.0
2024-04-17 00:00:00+00:00,5068.97,5077.96,5007.25,5022.21,0,22362,0.0
2024-04-18 00:00:00+00:00,5031.52,5056.66,5001.89,5011.12,0,22258,0.0
2024-04-19 00:00:00+00:00,5005.44,5019.02,4953.56,4967.23,0,22546,0.0
2024-04-22 00:00:00+00:00,4987.33,5038.84,4969.4,5010.6,0,22213,0.0
2024-04-23 00:00:00+00:00,5028.85,5076.12,5027.96,5070.55,0,22074,0.0
2024-04-24 00:00:00+00:00,5084.86,5089.48,5047.02,5071.63,0,22251,0.0
2024-04-25 00:00:00+00:00,5019.88,5057.75,4990.58,5048.42,0,22426,0.0
2024-04-26 00:00:00+00:00,5084.65,5114.62,5073.14,5099.96,0,22176,0.0
2024-04-29 00:00:00+00:00,5114.13,5123.49,5088.65,5116.17,0,22104,0.0
2024-04-30 00:00:00+00:00,5103.78,5110.83,5035.31,5035.69,0,22190,0.0
2024-05-01 00:00:00+00:00,5029.03,5096.12,5013.45,5018.39,0,22524,0.0
2024-05-02 00:00:00+00:00,5049.32,5073.21,5011.05,5064.2,0,22254,0.0
2024-05-03 00:00:00+00:00,5122.78,5139.12,5101.22,5127.79,0,22072,0.0
2024-05-06 00:00:00+00:00,5142.42,5180.85,5142.42,5180.74,0,21675,0.0
2024-05-07 00:00:00+00:00,5187.2,5200.23,5178.96,5187.7,0,21986,0.0
2024-05-08 00:00:00+00:00,5168.98,5191.95,5165.86,5187.67,0,21681,0.0
2024-05-09 00:00:00+00:00,5189.03,5215.3,5180.41,5214.08,0,21602,0.0
2024-05-10 00:00:00+00:00,5225.49,5239.66,5209.68,5222.68,0,21490,0.0
2024-05-13 00:00:00+00:00,5233.08,5237.26,5211.16,5221.42,0,21524,0.0
2024-05-14 00:00:00+00:00,5221.1,5250.37,5217.98,5246.68,0,21593,0.0
2024-05-15 00:00:00+00:00,5263.26,5311.76,5263.26,5308.15,0,21636,0.0
2024-05-16 00:00:00+00:00,5310.07,5325.49,5296.19,5297.1,0,21804,0.0
2024-05-17 00:00:00+00:00,5303.1,5305.45,5283.59,5303.27,0,21328,0.0
2024-05-20 00:00:00+00:00,5305.35,5325.32,5302.4,5308.13,0,21377,0.0
2024-05-21 00:00:00+00:00,5298.69,5324.32,5297.87,5321.41,0,21421,0.0
2024-05-22 00:00:00+00:00,5319.28,5323.18,5286.01,5307.01,0,21667,0.0
2024-05-23 00:00:00+00:00,5340.26,5341.88,5256.93,5267.84,0,22207,0.0
2024-05-24 00:00:00+00:00,5281.45,5311.65,5278.39,5304.72,0,21460,0.0
2024-05-28 00:00:00+00:00,5315.91,5315.91,5280.89,5306.04,0,22019,0.0
2024-05-29 00:00:00+00:00,5278.73,5282.27,5262.7,5266.95,0,21960,0.0
2024-05-30 00:00:00+00:00,5259.77,5260.21,5222.1,5235.48,0,17951,0.0
2024-05-31 00:00:00+00:00,5243.21,5280.33,5191.68,5277.51,0,22183,0.0
2024-06-03 00:00:00+00:00,5297.15,5302.11,5234.32,5283.4,0,22300,0.0
2024-06-04 00:00:00+00:00,5278.24,5298.8,5257.63,5291.34,0,22070,0.0
2024-06-05 00:00:00+00:00,5314.48,5354.03,5297.64,5354.03,0,21809,0.0
2024-06-06 00:00:00+00:00,5357.8,5362.35,5335.36,5352.96,0,22146,0.0
2024-06-07 00:00:00+00:00,5343.81,5375.08,5331.33,5346.99,0,22070,0.0
2024-06-10 00:00:00+00:00,5341.22,5365.79,5331.52,5360.79,0,22253,0.0
2024-06-11 00:00:00+00:00,5353.0,5375.95,5327.25,5375.32,0,22096,0.0
2024-06-12 00:00:00+00:00,5409.13,5447.25,5409.13,5421.03,0,22379,0.0
2024-06-13 00:00:00+00:00,5441.93,5441.93,5402.51,5433.74,0,22191,0.0
2024-06-14 00:00:00+00:00,5424.08,5432.39,5403.75,5431.6,0,22080,0.0
2024-06-17 00:00:00+00:00,5431.11,5488.5,5420.4,5473.23,0,22152,0.0
2024-06-18 00:00:00+00:00,5476.15,5490.38,5471.32,5487.03,0,22047,0.0
2024-06-20 00:00:00+00:00,5499.99,5505.53,5455.56,5473.17,0,22570,0.0
2024-06-21 00:00:00+00:00,5466.77,5478.31,5452.03,5464.62,0,22326,0.0
2024-06-24 00:00:00+00:00,5459.58,5490.66,5447.59,5447.87,0,22410,0.0
2024-06-25 00:00:00+00:00,5460.73,5472.88,5446.56,5469.3,0,22130,0.0
2024-06-26 00:00:00+00:00,5460.71,5483.14,5451.87,5477.9,0,22184,0.0
2024-06-27 00:00:00+00:00,5473.59,5490.81,5467.54,5482.87,0,22162,0.0
2024-06-28 00:00:00+00:00,5488.48,5523.64,5451.12,5460.48,0,22267,0.0
2024-07-01 00:00:00+00:00,5471.08,5479.55,5446.53,5475.09,0,22371,0.0
2024-07-02 00:00:00+00:00,5461.84,5509.56,5458.43,5509.01,0,22053,0.0
2024-07-03 00:00:00+00:00,5507.44,5539.27,5507.42,5537.02,0,12031,0.0
2024-07-05 00:00:00+00:00,5537.91,5570.33,5531.63,5567.19,0,21967,0.0
2024-07-08 00:00:00+00:00,5572.75,5583.11,5562.51,5572.85,0,22034,0.0
2024-07-09 00:00:00+00:00,5584.24,5590.75,5574.57,5576.98,0,22077,0.0
